_id,libno,time,in,out
50547,775170,2020-02-26T19:00:00,9,4
50548,775170,2020-02-26T20:00:00,4,5
50549,775170,2020-02-26T21:00:00,3,9
50550,775100,2020-02-27T06:00:00,10,4
50551,775100,2020-02-27T07:00:00,85,12
50552,775100,2020-02-27T08:00:00,365,65
50553,775100,2020-02-27T09:00:00,356,124
50554,775100,2020-02-27T10:00:00,362,218
50555,775100,2020-02-27T11:00:00,337,370
50556,775100,2020-02-27T12:00:00,445,419
50557,775100,2020-02-27T13:00:00,372,401
50558,775100,2020-02-27T14:00:00,450,505
50559,775100,2020-02-27T15:00:00,478,547
50560,775100,2020-02-27T16:00:00,426,554
50561,775100,2020-02-27T17:00:00,231,404
50562,775100,2020-02-27T18:00:00,246,256
50563,775100,2020-02-27T19:00:00,101,134
50564,775100,2020-02-27T20:00:00,37,97
50565,775100,2020-02-27T21:00:00,22,214
50566,775100,2020-02-27T22:00:00,5,38
50567,775120,2020-02-27T06:00:00,0,1
50568,775120,2020-02-27T07:00:00,4,4
50569,775120,2020-02-27T08:00:00,3,5
50570,775120,2020-02-27T09:00:00,9,7
50571,775120,2020-02-27T10:00:00,15,10
50572,775120,2020-02-27T11:00:00,26,29
50573,775120,2020-02-27T12:00:00,25,28
50574,775120,2020-02-27T13:00:00,15,15
50575,775120,2020-02-27T14:00:00,23,18
50576,775120,2020-02-27T15:00:00,55,42
50577,775120,2020-02-27T16:00:00,32,38
50578,775120,2020-02-27T17:00:00,28,33
50579,775120,2020-02-27T18:00:00,9,8
50580,775120,2020-02-27T19:00:00,10,13
50581,775120,2020-02-27T20:00:00,6,5
50582,775120,2020-02-27T21:00:00,1,4
50583,775120,2020-02-27T22:00:00,1,1
50584,775122,2020-02-27T08:00:00,5,2
50585,775122,2020-02-27T09:00:00,4,3
50586,775122,2020-02-27T10:00:00,11,12
50587,775122,2020-02-27T11:00:00,7,6
50588,775122,2020-02-27T12:00:00,8,7
50589,775122,2020-02-27T13:00:00,9,8
50590,775122,2020-02-27T14:00:00,18,17
50591,775122,2020-02-27T15:00:00,11,15
50592,775122,2020-02-27T16:00:00,12,13
50593,775122,2020-02-27T17:00:00,7,5
50594,775122,2020-02-27T18:00:00,2,4
50595,775122,2020-02-27T19:00:00,8,3
50596,775122,2020-02-27T20:00:00,3,6
50597,775122,2020-02-27T21:00:00,0,3
50598,775126,2020-02-27T07:00:00,1,0
50599,775126,2020-02-27T08:00:00,2,3
50600,775126,2020-02-27T09:00:00,10,4
50601,775126,2020-02-27T10:00:00,12,11
50602,775126,2020-02-27T11:00:00,10,7
50603,775126,2020-02-27T12:00:00,10,16
50604,775126,2020-02-27T13:00:00,2,2
50605,775126,2020-02-27T14:00:00,29,30
50606,775126,2020-02-27T15:00:00,6,7
50607,775126,2020-02-27T16:00:00,1,3
50608,775126,2020-02-27T17:00:00,4,3
50609,775126,2020-02-27T18:00:00,23,18
50610,775126,2020-02-27T19:00:00,15,16
50611,775126,2020-02-27T20:00:00,19,14
50612,775126,2020-02-27T21:00:00,6,17
50613,775127,2020-02-27T07:00:00,2,1
50614,775127,2020-02-27T08:00:00,3,4
50615,775127,2020-02-27T09:00:00,26,3
50616,775127,2020-02-27T10:00:00,22,37
50617,775127,2020-02-27T11:00:00,17,22
50618,775127,2020-02-27T12:00:00,13,8
50619,775127,2020-02-27T13:00:00,24,23
50620,775127,2020-02-27T14:00:00,33,30
50621,775127,2020-02-27T15:00:00,24,21
50622,775127,2020-02-27T16:00:00,70,42
50623,775127,2020-02-27T17:00:00,15,48
50624,775127,2020-02-27T18:00:00,8,13
50625,775127,2020-02-27T19:00:00,1,2
50626,775130,2020-02-27T07:00:00,1,1
50627,775130,2020-02-27T08:00:00,5,2
50628,775130,2020-02-27T09:00:00,23,14
50629,775130,2020-02-27T10:00:00,37,32
50630,775130,2020-02-27T11:00:00,44,39
50631,775130,2020-02-27T12:00:00,51,46
50632,775130,2020-02-27T13:00:00,39,53
50633,775130,2020-02-27T14:00:00,67,50
50634,775130,2020-02-27T15:00:00,82,53
50635,775130,2020-02-27T16:00:00,47,61
50636,775130,2020-02-27T17:00:00,44,61
50637,775130,2020-02-27T18:00:00,49,29
50638,775130,2020-02-27T19:00:00,23,25
50639,775130,2020-02-27T20:00:00,11,13
50640,775130,2020-02-27T21:00:00,11,49
50641,775130,2020-02-27T22:00:00,0,1
50642,775140,2020-02-27T06:00:00,1,1
50643,775140,2020-02-27T08:00:00,7,2
50644,775140,2020-02-27T09:00:00,12,8
50645,775140,2020-02-27T10:00:00,40,32
50646,775140,2020-02-27T11:00:00,36,35
50647,775140,2020-02-27T12:00:00,44,43
50648,775140,2020-02-27T13:00:00,40,31
50649,775140,2020-02-27T14:00:00,49,48
50650,775140,2020-02-27T15:00:00,40,44
50651,775140,2020-02-27T16:00:00,68,66
50652,775140,2020-02-27T17:00:00,41,48
50653,775140,2020-02-27T18:00:00,109,40
50654,775140,2020-02-27T19:00:00,11,13
50655,775140,2020-02-27T20:00:00,11,12
50656,775140,2020-02-27T21:00:00,1,83
50657,775140,2020-02-27T22:00:00,0,2
50658,775144,2020-02-27T06:00:00,0,2
50659,775144,2020-02-27T07:00:00,5,3
50660,775144,2020-02-27T08:00:00,5,5
50661,775144,2020-02-27T09:00:00,23,14
50662,775144,2020-02-27T10:00:00,35,36
50663,775144,2020-02-27T11:00:00,33,32
50664,775144,2020-02-27T12:00:00,42,43
50665,775144,2020-02-27T13:00:00,40,40
50666,775144,2020-02-27T14:00:00,49,51
50667,775144,2020-02-27T15:00:00,53,37
50668,775144,2020-02-27T16:00:00,32,56
50669,775144,2020-02-27T17:00:00,25,34
50670,775144,2020-02-27T18:00:00,0,3
50671,775146,2020-02-27T07:00:00,6,5
50672,775146,2020-02-27T08:00:00,29,17
50673,775146,2020-02-27T09:00:00,22,29
50674,775146,2020-02-27T10:00:00,42,36
50675,775146,2020-02-27T11:00:00,45,49
50676,775146,2020-02-27T12:00:00,55,39
50677,775146,2020-02-27T13:00:00,11,34
50678,775146,2020-02-27T14:00:00,13,13
50679,775146,2020-02-27T15:00:00,14,9
50680,775146,2020-02-27T16:00:00,14,18
50681,775146,2020-02-27T17:00:00,14,9
50682,775146,2020-02-27T18:00:00,21,12
50683,775146,2020-02-27T19:00:00,2,2
50684,775146,2020-02-27T20:00:00,0,14
50685,775146,2020-02-27T21:00:00,0,4
50686,775147,2020-02-27T06:00:00,4,4
50687,775147,2020-02-27T07:00:00,2,2
50688,775147,2020-02-27T08:00:00,2,2
50689,775147,2020-02-27T09:00:00,8,5
50690,775147,2020-02-27T10:00:00,13,7
50691,775147,2020-02-27T11:00:00,21,24
50692,775147,2020-02-27T12:00:00,34,26
50693,775147,2020-02-27T13:00:00,46,41
50694,775147,2020-02-27T14:00:00,49,48
50695,775147,2020-02-27T15:00:00,31,39
50696,775147,2020-02-27T16:00:00,38,29
50697,775147,2020-02-27T17:00:00,107,106
50698,775147,2020-02-27T18:00:00,157,162
50699,775147,2020-02-27T19:00:00,58,46
50700,775149,2020-02-27T07:00:00,9,6
50701,775149,2020-02-27T08:00:00,48,42
50702,775149,2020-02-27T09:00:00,33,19
50703,775149,2020-02-27T10:00:00,90,94
50704,775149,2020-02-27T11:00:00,37,28
50705,775149,2020-02-27T12:00:00,23,28
50706,775149,2020-02-27T13:00:00,35,30
50707,775149,2020-02-27T14:00:00,13,34
50708,775149,2020-02-27T15:00:00,6,6
50709,775149,2020-02-27T16:00:00,5,3
50710,775149,2020-02-27T17:00:00,7,6
50711,775149,2020-02-27T18:00:00,8,6
50712,775149,2020-02-27T19:00:00,2,2
50713,775149,2020-02-27T20:00:00,0,3
50714,775149,2020-02-27T21:00:00,1,0
50715,775150,2020-02-27T07:00:00,1,2
50716,775150,2020-02-27T08:00:00,6,3
50717,775150,2020-02-27T09:00:00,73,14
50718,775150,2020-02-27T10:00:00,24,66
50719,775150,2020-02-27T11:00:00,7,18
50720,775150,2020-02-27T12:00:00,9,6
50721,775150,2020-02-27T13:00:00,14,8
50722,775150,2020-02-27T14:00:00,15,20
50723,775150,2020-02-27T15:00:00,13,13
50724,775150,2020-02-27T16:00:00,36,39
50725,775150,2020-02-27T17:00:00,31,37
50726,775150,2020-02-27T18:00:00,0,2
50727,775160,2020-02-27T07:00:00,5,4
50728,775160,2020-02-27T08:00:00,32,31
50729,775160,2020-02-27T09:00:00,36,24
50730,775160,2020-02-27T10:00:00,89,85
50731,775160,2020-02-27T11:00:00,103,102
50732,775160,2020-02-27T12:00:00,58,63
50733,775160,2020-02-27T13:00:00,66,63
50734,775160,2020-02-27T14:00:00,84,88
50735,775160,2020-02-27T15:00:00,100,92
50736,775160,2020-02-27T16:00:00,94,108
50737,775160,2020-02-27T17:00:00,69,72
50738,775160,2020-02-27T18:00:00,19,21
50739,775160,2020-02-27T19:00:00,20,21
50740,775160,2020-02-27T20:00:00,9,8
50741,775160,2020-02-27T21:00:00,12,19
50742,775162,2020-02-27T08:00:00,20,29
50743,775162,2020-02-27T09:00:00,4,3
50744,775162,2020-02-27T10:00:00,8,18
50745,775162,2020-02-27T11:00:00,28,33
50746,775162,2020-02-27T12:00:00,16,19
50747,775162,2020-02-27T13:00:00,51,45
50748,775162,2020-02-27T14:00:00,18,24
50749,775162,2020-02-27T15:00:00,16,15
50750,775162,2020-02-27T16:00:00,5,5
50751,775162,2020-02-27T17:00:00,10,12
50752,775162,2020-02-27T18:00:00,2,2
50753,775162,2020-02-27T19:00:00,4,8
50754,775162,2020-02-27T22:00:00,4,6
50755,775164,2020-02-27T07:00:00,3,1
50756,775164,2020-02-27T08:00:00,11,9
50757,775164,2020-02-27T09:00:00,1,0
50758,775164,2020-02-27T10:00:00,5,0
50759,775164,2020-02-27T11:00:00,2,3
50760,775164,2020-02-27T12:00:00,10,7
50761,775164,2020-02-27T13:00:00,4,6
50762,775164,2020-02-27T14:00:00,5,7
50763,775164,2020-02-27T15:00:00,9,6
50764,775164,2020-02-27T16:00:00,19,16
50765,775164,2020-02-27T17:00:00,8,12
50766,775164,2020-02-27T18:00:00,10,6
50767,775164,2020-02-27T19:00:00,0,5
50768,775164,2020-02-27T21:00:00,3,4
50769,775167,2020-02-27T07:00:00,1,2
50770,775167,2020-02-27T08:00:00,8,9
50771,775167,2020-02-27T09:00:00,18,15
50772,775167,2020-02-27T10:00:00,14,7
50773,775167,2020-02-27T11:00:00,9,13
50774,775167,2020-02-27T12:00:00,19,20
50775,775167,2020-02-27T13:00:00,24,19
50776,775167,2020-02-27T14:00:00,27,31
50777,775167,2020-02-27T15:00:00,45,43
50778,775167,2020-02-27T16:00:00,45,47
50779,775167,2020-02-27T17:00:00,20,21
50780,775167,2020-02-27T18:00:00,17,17
50781,775167,2020-02-27T19:00:00,16,12
50782,775167,2020-02-27T20:00:00,11,10
50783,775167,2020-02-27T21:00:00,2,8
50784,775167,2020-02-27T22:00:00,1,13
50785,775168,2020-02-27T07:00:00,2,1
50786,775168,2020-02-27T08:00:00,10,8
50787,775168,2020-02-27T09:00:00,0,2
50788,775168,2020-02-27T10:00:00,0,1
50789,775168,2020-02-27T11:00:00,9,7
50790,775168,2020-02-27T12:00:00,2,4
50791,775168,2020-02-27T13:00:00,10,15
50792,775168,2020-02-27T14:00:00,7,5
50793,775168,2020-02-27T15:00:00,23,24
50794,775168,2020-02-27T16:00:00,7,9
50795,775168,2020-02-27T17:00:00,13,11
50796,775168,2020-02-27T18:00:00,4,5
50797,775168,2020-02-27T19:00:00,5,3
50798,775168,2020-02-27T20:00:00,5,6
50799,775168,2020-02-27T21:00:00,0,1
50800,775170,2020-02-27T07:00:00,1,0
50801,775170,2020-02-27T08:00:00,3,5
50802,775170,2020-02-27T09:00:00,4,5
50803,775170,2020-02-27T10:00:00,1,1
50804,775170,2020-02-27T12:00:00,1,1
50805,775170,2020-02-27T13:00:00,3,0
50806,775170,2020-02-27T14:00:00,10,9
50807,775170,2020-02-27T15:00:00,8,5
50808,775170,2020-02-27T16:00:00,4,8
50809,775170,2020-02-27T17:00:00,6,7
50810,775170,2020-02-27T18:00:00,2,4
50811,775170,2020-02-27T20:00:00,2,2
50812,775170,2020-02-27T21:00:00,1,2
50813,775100,2020-02-28T06:00:00,14,4
50814,775100,2020-02-28T07:00:00,66,5
50815,775100,2020-02-28T08:00:00,263,44
50816,775100,2020-02-28T09:00:00,344,93
50817,775100,2020-02-28T10:00:00,467,279
50818,775100,2020-02-28T11:00:00,445,382
50819,775100,2020-02-28T12:00:00,511,553
50820,775100,2020-02-28T13:00:00,408,446
50821,775100,2020-02-28T14:00:00,421,469
50822,775100,2020-02-28T15:00:00,372,566
50823,775100,2020-02-28T16:00:00,263,408
50824,775100,2020-02-28T17:00:00,179,275
50825,775100,2020-02-28T18:00:00,170,182
50826,775100,2020-02-28T19:00:00,110,175
50827,775100,2020-02-28T20:00:00,42,85
50828,775100,2020-02-28T21:00:00,11,105
50829,775100,2020-02-28T22:00:00,1,4
50830,775120,2020-02-28T06:00:00,1,1
50831,775120,2020-02-28T07:00:00,1,1
50832,775120,2020-02-28T08:00:00,5,2
50833,775120,2020-02-28T09:00:00,17,18
50834,775120,2020-02-28T10:00:00,27,17
50835,775120,2020-02-28T11:00:00,40,42
50836,775120,2020-02-28T12:00:00,20,22
50837,775120,2020-02-28T13:00:00,31,31
50838,775120,2020-02-28T14:00:00,33,28
50839,775120,2020-02-28T15:00:00,63,47
50840,775120,2020-02-28T16:00:00,35,47
50841,775120,2020-02-28T17:00:00,25,26
50842,775120,2020-02-28T18:00:00,9,5
50843,775120,2020-02-28T19:00:00,2,8
50844,775120,2020-02-28T20:00:00,1,1
50845,775120,2020-02-28T21:00:00,1,2
50846,775120,2020-02-28T22:00:00,1,2
50847,775122,2020-02-28T07:00:00,1,0
50848,775122,2020-02-28T08:00:00,1,2
50849,775122,2020-02-28T09:00:00,5,4
50850,775122,2020-02-28T10:00:00,11,11
50851,775122,2020-02-28T11:00:00,3,2
50852,775122,2020-02-28T12:00:00,2,3
50853,775122,2020-02-28T13:00:00,9,7
50854,775122,2020-02-28T14:00:00,6,8
50855,775122,2020-02-28T15:00:00,4,5
50856,775122,2020-02-28T16:00:00,3,3
50857,775122,2020-02-28T17:00:00,15,13
50858,775122,2020-02-28T18:00:00,6,8
50859,775122,2020-02-28T19:00:00,3,1
50860,775122,2020-02-28T20:00:00,1,3
50861,775126,2020-02-28T08:00:00,1,1
50862,775126,2020-02-28T09:00:00,3,3
50863,775126,2020-02-28T10:00:00,6,4
50864,775126,2020-02-28T11:00:00,0,2
50865,775126,2020-02-28T12:00:00,2,2
50866,775126,2020-02-28T13:00:00,2,2
50867,775126,2020-02-28T14:00:00,1,1
50868,775126,2020-02-28T15:00:00,3,3
50869,775126,2020-02-28T16:00:00,3,3
50870,775126,2020-02-28T17:00:00,1,1
50871,775126,2020-02-28T18:00:00,0,1
50872,775126,2020-02-28T19:00:00,0,1
50873,775126,2020-02-28T20:00:00,0,1
50874,775127,2020-02-28T07:00:00,3,2
50875,775127,2020-02-28T08:00:00,17,11
50876,775127,2020-02-28T09:00:00,22,20
50877,775127,2020-02-28T10:00:00,30,33
50878,775127,2020-02-28T11:00:00,31,35
50879,775127,2020-02-28T12:00:00,21,18
50880,775127,2020-02-28T13:00:00,36,38
50881,775127,2020-02-28T14:00:00,29,23
50882,775127,2020-02-28T15:00:00,37,29
50883,775127,2020-02-28T16:00:00,32,44
50884,775127,2020-02-28T17:00:00,14,14
50885,775127,2020-02-28T18:00:00,6,8
50886,775127,2020-02-28T19:00:00,0,1
50887,775130,2020-02-28T06:00:00,1,1
50888,775130,2020-02-28T07:00:00,5,2
50889,775130,2020-02-28T08:00:00,8,7
50890,775130,2020-02-28T09:00:00,23,19
50891,775130,2020-02-28T10:00:00,52,39
50892,775130,2020-02-28T11:00:00,35,43
50893,775130,2020-02-28T12:00:00,50,44
50894,775130,2020-02-28T13:00:00,35,41
50895,775130,2020-02-28T14:00:00,45,36
50896,775130,2020-02-28T15:00:00,66,65
50897,775130,2020-02-28T16:00:00,42,51
50898,775130,2020-02-28T17:00:00,27,27
50899,775130,2020-02-28T18:00:00,74,26
50900,775130,2020-02-28T19:00:00,92,28
50901,775130,2020-02-28T20:00:00,21,22
50902,775130,2020-02-28T21:00:00,7,76
50903,775130,2020-02-28T22:00:00,9,66
50904,775140,2020-02-28T06:00:00,1,1
50905,775140,2020-02-28T07:00:00,4,0
50906,775140,2020-02-28T08:00:00,15,9
50907,775140,2020-02-28T09:00:00,17,7
50908,775140,2020-02-28T10:00:00,56,58
50909,775140,2020-02-28T11:00:00,58,58
50910,775140,2020-02-28T12:00:00,43,42
50911,775140,2020-02-28T13:00:00,67,50
50912,775140,2020-02-28T14:00:00,65,72
50913,775140,2020-02-28T15:00:00,59,64
50914,775140,2020-02-28T16:00:00,49,48
50915,775140,2020-02-28T17:00:00,27,40
50916,775140,2020-02-28T18:00:00,3,8
50917,775140,2020-02-28T19:00:00,5,8
50918,775140,2020-02-28T20:00:00,5,3
50919,775140,2020-02-28T21:00:00,5,7
50920,775140,2020-02-28T22:00:00,0,2
50921,775144,2020-02-28T07:00:00,0,1
50922,775144,2020-02-28T08:00:00,13,2
50923,775144,2020-02-28T09:00:00,13,13
50924,775144,2020-02-28T10:00:00,24,22
50925,775144,2020-02-28T11:00:00,22,27
50926,775144,2020-02-28T12:00:00,6,14
50927,775144,2020-02-28T13:00:00,21,18
50928,775144,2020-02-28T14:00:00,15,22
50929,775146,2020-02-28T07:00:00,1,1
50930,775146,2020-02-28T08:00:00,31,15
50931,775146,2020-02-28T09:00:00,40,60
50932,775146,2020-02-28T10:00:00,48,44
50933,775146,2020-02-28T11:00:00,39,47
50934,775146,2020-02-28T12:00:00,12,13
50935,775146,2020-02-28T13:00:00,33,27
50936,775146,2020-02-28T14:00:00,3,14
50937,775146,2020-02-28T15:00:00,5,3
50938,775146,2020-02-28T16:00:00,8,9
50939,775146,2020-02-28T17:00:00,3,3
50940,775146,2020-02-28T18:00:00,3,3
50941,775147,2020-02-28T06:00:00,8,7
50942,775147,2020-02-28T07:00:00,2,3
50943,775147,2020-02-28T08:00:00,0,4
50944,775147,2020-02-28T09:00:00,2,0
50945,775147,2020-02-28T10:00:00,3,3
50946,775147,2020-02-28T11:00:00,5,4
50947,775147,2020-02-28T12:00:00,7,9
50948,775147,2020-02-28T13:00:00,8,7
50949,775147,2020-02-28T14:00:00,7,5
50950,775147,2020-02-28T21:00:00,2,0
50951,775149,2020-02-28T07:00:00,7,4
50952,775149,2020-02-28T08:00:00,51,46
50953,775149,2020-02-28T09:00:00,25,39
50954,775149,2020-02-28T10:00:00,50,50
50955,775149,2020-02-28T11:00:00,46,45
50956,775149,2020-02-28T12:00:00,52,39
50957,775149,2020-02-28T13:00:00,13,32
50958,775149,2020-02-28T14:00:00,36,33
50959,775149,2020-02-28T15:00:00,2,5
50960,775150,2020-02-28T08:00:00,6,6
50961,775150,2020-02-28T09:00:00,10,7
50962,775150,2020-02-28T10:00:00,10,8
50963,775150,2020-02-28T11:00:00,7,9
50964,775150,2020-02-28T12:00:00,21,14
50965,775150,2020-02-28T13:00:00,14,16
50966,775150,2020-02-28T14:00:00,8,8
50967,775150,2020-02-28T15:00:00,25,30
50968,775150,2020-02-28T16:00:00,5,8
50969,775150,2020-02-28T17:00:00,4,3
50970,775150,2020-02-28T18:00:00,0,1
50971,775160,2020-02-28T07:00:00,14,11
50972,775160,2020-02-28T08:00:00,24,27
50973,775160,2020-02-28T09:00:00,36,26
50974,775160,2020-02-28T10:00:00,85,87
50975,775160,2020-02-28T11:00:00,84,86
50976,775160,2020-02-28T12:00:00,72,75
50977,775160,2020-02-28T13:00:00,88,86
50978,775160,2020-02-28T14:00:00,81,85
50979,775160,2020-02-28T15:00:00,84,81
50980,775160,2020-02-28T16:00:00,68,72
50981,775160,2020-02-28T17:00:00,44,54
50982,775160,2020-02-28T18:00:00,11,13
50983,775160,2020-02-28T19:00:00,19,18
50984,775160,2020-02-28T20:00:00,5,7
50985,775160,2020-02-28T21:00:00,3,4
50986,775162,2020-02-28T08:00:00,38,42
50987,775162,2020-02-28T09:00:00,1,2
50988,775162,2020-02-28T10:00:00,14,13
50989,775162,2020-02-28T11:00:00,11,10
50990,775162,2020-02-28T12:00:00,13,18
50991,775162,2020-02-28T13:00:00,15,25
50992,775162,2020-02-28T14:00:00,44,39
50993,775162,2020-02-28T15:00:00,13,18
50994,775162,2020-02-28T16:00:00,4,8
50995,775162,2020-02-28T17:00:00,4,6
50996,775162,2020-02-28T18:00:00,2,6
50997,775162,2020-02-28T19:00:00,3,4
50998,775162,2020-02-28T20:00:00,3,5
50999,775162,2020-02-28T21:00:00,1,1
51000,775164,2020-02-28T07:00:00,3,1
51001,775164,2020-02-28T08:00:00,12,2
51002,775164,2020-02-28T09:00:00,3,8
51003,775164,2020-02-28T10:00:00,2,5
51004,775164,2020-02-28T11:00:00,10,7
51005,775164,2020-02-28T12:00:00,8,6
51006,775164,2020-02-28T13:00:00,5,9
51007,775164,2020-02-28T14:00:00,6,6
51008,775164,2020-02-28T15:00:00,3,3
51009,775164,2020-02-28T16:00:00,9,7
51010,775164,2020-02-28T17:00:00,4,6
51011,775164,2020-02-28T19:00:00,2,2
51012,775164,2020-02-28T20:00:00,1,0
51013,775167,2020-02-28T08:00:00,9,9
51014,775167,2020-02-28T09:00:00,13,8
51015,775167,2020-02-28T10:00:00,14,15
51016,775167,2020-02-28T11:00:00,12,10
51017,775167,2020-02-28T12:00:00,13,14
51018,775167,2020-02-28T13:00:00,20,19
51019,775167,2020-02-28T14:00:00,22,18
51020,775167,2020-02-28T15:00:00,30,37
51021,775167,2020-02-28T16:00:00,13,17
51022,775167,2020-02-28T17:00:00,24,21
51023,775167,2020-02-28T18:00:00,10,10
51024,775167,2020-02-28T19:00:00,8,10
51025,775167,2020-02-28T20:00:00,3,2
51026,775167,2020-02-28T21:00:00,0,1
51027,775168,2020-02-28T07:00:00,2,2
51028,775168,2020-02-28T08:00:00,3,4
51029,775168,2020-02-28T09:00:00,4,1
51030,775168,2020-02-28T10:00:00,2,5
51031,775168,2020-02-28T11:00:00,11,8
51032,775168,2020-02-28T12:00:00,3,4
51033,775168,2020-02-28T13:00:00,7,8
51034,775168,2020-02-28T14:00:00,13,17
51035,775168,2020-02-28T15:00:00,7,7
51036,775168,2020-02-28T16:00:00,5,5
51037,775168,2020-02-28T17:00:00,7,6
51038,775168,2020-02-28T18:00:00,4,3
51039,775168,2020-02-28T19:00:00,0,3
51040,775168,2020-02-28T21:00:00,1,1
51041,775170,2020-02-28T07:00:00,3,2
51042,775170,2020-02-28T08:00:00,3,4
51043,775170,2020-02-28T10:00:00,4,4
51044,775170,2020-02-28T11:00:00,7,4
51045,775170,2020-02-28T12:00:00,0,1
51046,775170,2020-02-28T13:00:00,0,2
51047,775170,2020-02-28T15:00:00,4,4
51048,775170,2020-02-28T16:00:00,3,3
51049,775100,2020-02-29T06:00:00,2,0
51050,775100,2020-02-29T07:00:00,1,0
51051,775100,2020-02-29T08:00:00,2,1
51052,775100,2020-02-29T09:00:00,4,2
51053,775100,2020-02-29T10:00:00,441,98
51054,775100,2020-02-29T11:00:00,302,239
51055,775100,2020-02-29T12:00:00,381,318
51056,775100,2020-02-29T13:00:00,508,332
51057,775100,2020-02-29T14:00:00,394,412
51058,775100,2020-02-29T15:00:00,283,794
51059,775100,2020-02-29T16:00:00,14,128
51060,775100,2020-02-29T17:00:00,0,1
51061,775100,2020-02-29T18:00:00,0,3
51062,775100,2020-02-29T20:00:00,1,1
51063,775120,2020-02-29T07:00:00,1,1
51064,775120,2020-02-29T08:00:00,5,3
51065,775120,2020-02-29T09:00:00,10,11
51066,775120,2020-02-29T10:00:00,43,41
51067,775120,2020-02-29T11:00:00,43,49
51068,775120,2020-02-29T12:00:00,27,21
51069,775120,2020-02-29T13:00:00,24,31
51070,775120,2020-02-29T14:00:00,16,13
51071,775120,2020-02-29T15:00:00,15,13
51072,775120,2020-02-29T16:00:00,12,10
51073,775120,2020-02-29T17:00:00,8,13
51074,775120,2020-02-29T18:00:00,5,3
51075,775120,2020-02-29T19:00:00,4,1
51076,775120,2020-02-29T20:00:00,5,9
51077,775120,2020-02-29T21:00:00,0,2
51078,775122,2020-02-29T07:00:00,1,1
51079,775122,2020-02-29T09:00:00,2,2
51080,775122,2020-02-29T10:00:00,3,3
51081,775122,2020-02-29T11:00:00,5,5
51082,775122,2020-02-29T12:00:00,2,1
51083,775122,2020-02-29T13:00:00,5,6
51084,775122,2020-02-29T14:00:00,5,5
51085,775122,2020-02-29T15:00:00,7,6
51086,775122,2020-02-29T16:00:00,4,6
51087,775122,2020-02-29T17:00:00,3,3
51088,775122,2020-02-29T18:00:00,1,1
51089,775122,2020-02-29T19:00:00,1,1
51090,775126,2020-02-29T09:00:00,2,2
51091,775126,2020-02-29T10:00:00,13,9
51092,775126,2020-02-29T11:00:00,5,8
51093,775126,2020-02-29T12:00:00,1,1
51094,775126,2020-02-29T13:00:00,5,3
51095,775126,2020-02-29T14:00:00,12,4
51096,775126,2020-02-29T15:00:00,4,6
51097,775126,2020-02-29T16:00:00,0,5
51098,775126,2020-02-29T17:00:00,1,1
51099,775126,2020-02-29T19:00:00,3,2
51100,775126,2020-02-29T20:00:00,9,8
51101,775126,2020-02-29T21:00:00,2,5
51102,775127,2020-02-29T07:00:00,6,4
51103,775127,2020-02-29T08:00:00,6,5
51104,775127,2020-02-29T09:00:00,8,9
51105,775127,2020-02-29T10:00:00,26,25
51106,775127,2020-02-29T11:00:00,23,21
51107,775127,2020-02-29T12:00:00,27,25
51108,775127,2020-02-29T13:00:00,14,19
51109,775127,2020-02-29T14:00:00,14,10
51110,775127,2020-02-29T15:00:00,24,20
51111,775127,2020-02-29T16:00:00,12,19
51112,775127,2020-02-29T17:00:00,6,8
51113,775130,2020-02-29T07:00:00,3,2
51114,775130,2020-02-29T08:00:00,3,0
51115,775130,2020-02-29T09:00:00,26,13
51116,775130,2020-02-29T10:00:00,49,54
51117,775130,2020-02-29T11:00:00,67,55
51118,775130,2020-02-29T12:00:00,29,34
